pickup_longitude,pickup_latitude,pickup_date,pickup_time,pickup_hour,farePerDistance,trip_distance,fare_amount,dropoff_longitude,dropoff_latitude,dropoff_date,dropoff_time,dropoff_hour,payment_type,WWH,pickup_block_int,dropoff_block_int
-74.00055695,40.74698257,3/10/15,7:16:49,7,4.166666667,2.4,10,-73.96964264,40.75749207,3/10/15,7:27:47,7,0,1,90,21
-73.9519577,40.77764511,3/3/15,21:50:16,21,4.775280899,1.78,8.5,-73.96432495,40.75642014,3/3/15,21:59:25,21,0,1,67,21
-74.01257324,40.71914291,3/3/15,22:44:33,22,3.243847875,8.94,29,-73.99262238,40.77385712,3/3/15,23:12:42,23,0,1,106,180
-73.95091248,40.77135849,3/30/15,7:17:56,7,3.74015748,2.54,9.5,-73.97260284,40.74354553,3/30/15,7:24:56,7,0,1,129,21
-73.94963837,40.7723465,3/10/15,12:00:05,12,3.134328358,6.7,21,-74.00832367,40.71060181,3/10/15,12:16:15,12,1,1,67,37
-73.96440125,40.75638199,3/4/15,7:38:10,7,5.9375,1.6,9.5,-73.98394775,40.74924469,3/4/15,7:50:10,7,1,1,21,75
-73.99027252,40.72494507,3/4/15,8:32:40,8,5.6,2.5,14,-73.993927,40.74999619,3/4/15,8:52:23,8,1,1,188,20
-73.97782898,40.73405838,3/30/15,12:30:14,12,5.666666667,1.5,8.5,-73.97183228,40.74972153,3/30/15,12:38:14,12,1,1,108,21
-73.95354462,40.77972031,3/30/15,13:47:45,13,4.368932039,2.06,9,-73.93347931,40.79769516,3/30/15,13:57:08,13,1,1,179,128
-73.97329712,40.68587875,3/10/15,18:27:48,18,4.473684211,1.9,8.5,-73.94458771,40.68654251,3/10/15,18:37:51,18,0,1,125,73
-73.98023224,40.75435638,3/4/15,13:13:16,13,12,0.5,6,-73.98023224,40.75435638,3/4/15,13:20:57,13,1,1,20,20
-73.99867249,40.72634125,3/4/15,14:17:39,14,6.032171582,3.73,22.5,-73.99536896,40.7694397,3/4/15,14:52:44,14,1,1,91,14
-73.96923065,40.76081467,3/30/15,18:48:54,18,4.6875,1.6,7.5,-73.97809601,40.74170303,3/30/15,18:56:33,18,0,1,21,75
-73.97402191,40.74743652,3/10/15,22:20:40,22,4.6875,1.6,7.5,-73.98678589,40.72665787,3/10/15,22:27:26,22,0,1,75,188
-73.97958374,40.7437706,3/4/15,18:19:22,18,6.132075472,1.06,6.5,-73.99591827,40.74430847,3/4/15,18:26:24,18,1,1,75,90
-73.97984314,40.75474167,3/4/15,19:10:33,19,4.166666667,1.92,8,-74.00392914,40.75161743,3/4/15,19:18:03,19,0,1,20,90
-73.97629547,40.78597641,3/30/15,23:15:16,23,5.056179775,0.89,4.5,-73.96639252,40.79227829,3/30/15,23:17:43,23,0,1,187,187
-73.94638824,40.77396011,3/11/15,8:01:15,8,5.777777778,2.25,13,-73.96297455,40.79393768,3/11/15,8:18:30,8,1,1,67,184
-73.98605347,40.77269745,3/4/15,21:51:54,21,2.936507937,12.6,37,-73.88031006,40.82117462,3/4/15,22:19:26,22,1,1,180,194
-73.97489166,40.73433685,3/31/15,8:14:52,8,3.387533875,3.69,12.5,-74.01242065,40.7015152,3/31/15,8:22:32,8,0,1,108,37
-74.00668335,40.70624161,3/31/15,9:07:54,9,4.865771812,14.9,72.5,-74.17803955,40.69004822,3/31/15,10:09:04,10,1,1,37,
-73.97202301,40.76271057,3/11/15,12:38:01,12,5.656108597,2.21,12.5,-73.94625092,40.77561188,3/11/15,12:55:50,12,0,1,20,67
-73.98947144,40.77486038,3/5/15,7:29:59,7,4.275092937,2.69,11.5,-73.98332977,40.74942017,3/5/15,7:43:58,7,0,1,180,75
-73.98864746,40.75894165,3/5/15,8:31:17,8,8.333333333,0.84,7,-73.97790527,40.7544136,3/5/15,8:40:37,8,0,1,14,20
-73.97815704,40.77814484,3/31/15,14:03:50,14,5,2.2,11,-73.95276642,40.76627731,3/31/15,14:17:50,14,0,1,180,129
-73.96590424,40.75906754,3/11/15,17:58:04,17,5.357142857,1.4,7.5,-73.95079803,40.7723732,3/11/15,18:06:37,18,1,1,21,67
-73.95017242,40.77183151,3/11/15,18:54:34,18,7.692307692,0.52,4,-73.94911194,40.77769089,3/11/15,18:57:11,18,0,1,67,67
-73.97007751,40.74902344,3/5/15,14:36:57,14,4.383561644,3.65,16,-74.00769806,40.72364044,3/5/15,14:57:45,14,1,1,21,106
-74.01176453,40.70244217,3/31/15,18:41:53,18,3.378378378,3.7,12.5,-73.98529816,40.72286606,3/31/15,18:54:46,18,0,1,37,188
-73.99385834,40.74133301,3/31/15,19:40:27,19,5.450236967,2.11,11.5,-74.00444794,40.71783829,3/31/15,19:55:29,19,0,1,90,106
-73.97553253,40.76440811,3/11/15,22:28:44,22,3.964194373,3.91,15.5,-74.0042038,40.72185898,3/11/15,22:48:19,22,0,1,20,106
-73.95529938,40.77710342,3/5/15,20:21:12,20,4.736842105,0.95,4.5,-73.94974518,40.78755188,3/5/15,20:23:57,20,0,1,179,181
-73.97699738,40.75496292,3/31/15,22:35:45,22,4.736842105,1.9,9,-73.95703125,40.77447128,3/31/15,22:44:30,22,0,1,20,67
-73.95103455,40.77459335,3/12/15,5:37:34,5,4.166666667,2.4,10,-73.9699707,40.79693604,3/12/15,5:47:02,5,1,1,67,187
-74.00043488,40.73058319,3/6/15,0:56:57,0,4.571428571,1.75,8,-74.00543213,40.74819946,3/6/15,1:06:02,1,0,1,91,90
-73.96633148,40.75357437,3/6/15,6:57:38,6,5,1.2,6,-73.95442963,40.77002335,3/6/15,7:01:44,7,1,1,21,129
-73.98361969,40.76073837,3/12/15,11:16:24,11,10.86956522,0.69,7.5,-73.97380066,40.76010132,3/12/15,11:27:03,11,1,1,20,20
-73.97618103,40.76009369,3/12/15,12:53:51,12,10.71428571,0.56,6,-73.9688797,40.75801849,3/12/15,13:00:37,13,1,1,20,21
-73.95320892,40.7690773,3/12/15,14:34:49,14,10,0.7,7,-73.96530914,40.77426529,3/12/15,14:43:34,14,1,1,129,179
-73.97996521,40.7657547,3/6/15,14:21:18,14,5.416666667,3.6,19.5,-73.99293518,40.72610092,3/6/15,14:52:13,14,0,1,20,91
-73.97245789,40.75746155,3/6/15,16:18:16,16,3.014492754,17.25,52,-73.79858398,40.64490891,3/6/15,18:08:52,18,0,1,21,158
-73.97245026,40.75013351,3/12/15,19:48:51,19,5.755395683,1.39,8,-73.97976685,40.73342133,3/12/15,19:58:51,19,0,1,21,108
-73.99172211,40.72942352,3/12/15,21:00:35,21,5.442176871,1.47,8,-74.00590515,40.71465302,3/12/15,21:09:27,21,0,1,91,106
-73.98360443,40.73813629,3/6/15,21:19:09,21,4.59057072,4.03,18.5,-73.95145416,40.76987839,3/6/15,21:44:39,21,1,1,79,129
-73.98587799,40.72678757,3/6/15,22:31:06,22,7.142857143,0.84,6,-73.99132538,40.7341423,3/6/15,22:37:49,22,1,1,188,91
-74.00040436,40.73018265,3/13/15,2:09:35,2,4.285714286,2.1,9,-73.97687531,40.74550247,3/13/15,2:17:53,2,0,1,91,75
-74.01153564,40.72232819,3/13/15,7:07:51,7,3.990610329,4.26,17,-73.96733856,40.76084518,3/13/15,7:28:42,7,0,1,106,21
-73.9486084,40.78199768,3/7/15,3:25:51,3,4.117647059,2.55,10.5,-73.95565033,40.80395889,3/7/15,3:36:08,3,0,2,67,175
-73.95612335,40.7817955,3/13/15,11:54:52,11,4.678362573,1.71,8,-73.97740936,40.77945328,3/13/15,12:02:42,12,1,1,179,187
-73.94145203,40.79209137,3/13/15,15:31:03,15,7.013574661,2.21,15.5,-73.95814514,40.7653656,3/13/15,15:54:31,15,1,1,181,129
-73.96363831,40.76580048,3/13/15,19:01:16,19,3.120665742,14.42,45,-73.84334564,40.90230179,3/13/15,20:01:04,20,0,1,179,114
-73.98232269,40.75197983,3/13/15,21:33:55,21,7.222222222,0.9,6.5,-73.98122406,40.7420845,3/13/15,21:41:49,21,0,1,20,79
-73.98669434,40.76145172,3/14/15,0:13:23,0,3.404017857,8.96,30.5,-73.87560272,40.72674561,3/14/15,0:45:15,0,1,2,20,172
-73.9571228,40.71833038,3/14/15,4:02:28,4,5.434782609,0.92,5,-73.9571228,40.71141815,3/14/15,4:07:01,4,0,2,162,162
-73.99362183,40.74989319,3/14/15,10:52:39,10,5,2.5,12.5,-73.96854401,40.76424026,3/14/15,11:09:58,11,1,2,20,179
-73.97187805,40.76209641,3/14/15,13:55:21,13,6.764705882,1.7,11.5,-73.99002075,40.75233459,3/14/15,14:11:09,14,0,2,20,20
-73.96024323,40.78178406,3/14/15,17:21:50,17,5.769230769,1.3,7.5,-73.96140289,40.76680374,3/14/15,17:30:25,17,0,2,184,129
-73.98480988,40.74274826,3/14/15,20:07:31,20,6.18556701,0.97,6,-73.99707794,40.74011993,3/14/15,20:14:08,20,0,2,90,90
-73.98374939,40.76525116,3/14/15,22:52:31,22,5.369127517,1.49,8,-73.9752121,40.75202179,3/14/15,23:02:19,23,1,2,20,21
-73.9655838,40.68325806,3/15/15,1:42:31,1,3.970588235,3.4,13.5,-74.00631714,40.67764282,3/15/15,1:56:58,1,0,2,33,161
-74.00572968,40.71764374,3/15/15,8:48:34,8,3.794642857,2.24,8.5,-73.98990631,40.74726105,3/15/15,8:54:54,8,0,2,106,20
-73.97799683,40.78855896,3/15/15,13:02:37,13,11.29032258,0.31,3.5,-73.97878265,40.79167938,3/15/15,13:04:57,13,0,2,187,187
-73.9906311,40.7560463,3/15/15,16:23:07,16,4.666666667,1.5,7,-73.9775238,40.77448654,3/15/15,16:28:47,16,0,2,20,180
-73.99079132,40.75108719,3/15/15,19:54:02,19,4.428571429,3.5,15.5,-73.95407867,40.77888107,3/15/15,20:12:36,20,0,2,20,179
-73.97996521,40.73021317,3/16/15,1:00:28,1,4.130434783,2.3,9.5,-73.98966217,40.73431015,3/16/15,1:09:25,1,0,1,188,188
-74.00275421,40.76059341,3/16/15,9:16:40,9,7.142857143,1.4,10,-73.98552704,40.74874878,3/16/15,9:29:10,9,1,1,90,20
-73.98060608,40.78507233,3/16/15,13:26:27,13,6.666666667,0.9,6,-73.97167969,40.7975502,3/16/15,13:31:49,13,1,1,187,187
-73.97763062,40.76458359,3/16/15,17:41:33,17,7.5,0.8,6,-73.98930359,40.76294327,3/16/15,17:47:44,17,0,1,20,14
-73.99215698,40.68954086,3/16/15,20:52:13,20,6.565656566,0.99,6.5,-73.97683716,40.68218994,3/16/15,20:59:10,20,1,1,137,176
-73.99139404,40.72386932,3/17/15,2:56:00,2,8.75,0.4,3.5,-73.99524689,40.71979523,3/17/15,2:57:52,2,1,1,188,106
-73.9936676,40.74985886,3/17/15,9:45:47,9,7.61589404,1.51,11.5,-73.97915649,40.7622261,3/17/15,10:03:31,10,1,1,20,20
-73.97174835,40.78226089,3/17/15,14:21:16,14,6.930693069,1.01,7,-73.9818573,40.77132034,3/17/15,14:28:46,14,1,1,187,180
-73.98677826,40.73990631,3/17/15,18:18:20,18,6.934306569,1.37,9.5,-73.97626495,40.75577545,3/17/15,18:30:30,18,1,1,90,20
-73.95388031,40.77494049,3/17/15,20:50:40,20,4.150197628,2.53,10.5,-73.97805023,40.75383759,3/17/15,21:02:56,21,1,1,67,20
-73.98105621,40.74046326,3/17/15,23:34:47,23,5.882352941,0.85,5,-73.98356628,40.73173904,3/17/15,23:38:48,23,0,1,75,188
